,article_title,is_ecology
2413,"Réforme des retraites : à Rodez, la grande colère d’une petite ville",0
2048,Violences en Haïti: 531 personnes tuées depuis janvier (ONU),0
779,Corée du Sud: une femme soupçonnée du meurtre de deux enfants extradée vers la Nouvelle-Zélande,0
832,"""Plus personne ne peut m'intimider"": des ex-travailleurs sur les chantiers des JO régularisés",0
1353,"Jean-Pierre Robin: «Milliardaire, millionnaire et petit riche, tous réunis par l’envie qu’ils suscitent»",0
74,Réforme des retraites : La crainte d’une radicalisation de la contestation,0
1980,"Foot - Espagne - Real - Eduardo Camavinga (Real Madrid), un intérim au poste de latéral gauche réussi",0
2041,Hand: Montpellier toujours leader de la Starligue après sa victoire face à Chartres,0
2454,Histoire bretonne : le projet de destruction d’un manoir fait polémique,0
156,"Un juge déboute Kari Lake, candidate défaite au poste de gouverneure en Arizona et protégée de Trump",0
1813,"Les Républicains :  pour Bruno Retailleau, Aurélien Pradié ne peut pas rester numéro 2 du parti s'il ne vote pas la réforme des retraites",0
1681,"Droit de grève : préavis, rémunération, réquisitions… Que dit la loi ?",0
900,Le «plus vieux repas» du monde découvert dans un fossile de 550 millions d'années,0
609,Var: les pharmacies sous tension à Sanary-sur-Mer,0
2447,"[Physique] « À certains endroits, la surveillance sismique est stratégique »",0
680,Calais: les urgences de l'hôpital en grève,0
1071,"Retraites: l'intersyndicale annonce deux nouvelles journées de mobilisation ""le mardi 7 février et le samedi 11 février""",0
2399,"Au conseil municipal de Gardanne, le cinéma au cœur des débats&nbsp;?",0
1352,"Pour 5 dollars par mois, Amazon propose des médicaments en illimité à ses abonnés Prime",0
983,Stations essence à Commana : les meilleurs prix près de chez moi aujourd'hui,0
1883,Énergie : se chauffer gratuitement grâce à des data centers,0
466,"En Syrie, sept jours après le séisme, que fait l’aide internationale ?",0
670,Météo Montpellier: Prévisions du vendredi 2 décembre 2022,0
1114,Affaire Jubillar: une voiture au centre de la reconstitution organisée ce mardi,0
1808,Tempête Gérard en Gironde : Un homme décédé après avoir percuté un arbre tombé sur la route,0
1283,Croquettes brésiliennes et tarama grec : le meilleur de Tu mitonnes cette semaine,0
920,«L’activisme des ONG sur le devoir de vigilance fait plus de mal que de bien» – La chronique de Philippe Mudry,0
1123,"Henri Leclerc, ancien président de la Ligue des droits de l'Homme: ""Ce n'est pas l'opinion publique qui juge""",0
171,"Marine Le Pen demande à Élisabeth Borne de dissoudre les ""groupuscules extrémistes""",0
2367,"Pour les ultraorthodoxes israéliens, «la droite est passée grâce à la volonté de Dieu»",0
1001,"Malgré la Russie, SocGen affiche des performances sous-jacentes records en 2022",0
1982,"Au Musée du Luxembourg, Léon, l’autre Monet",0
2128,Grève du 31 janvier contre la réforme des retraites : à quoi faut-il s'attendre à Bordeaux ?,0
2057,Réseaux sociaux : un professeur alsacien donne des cours de philo sur TikTok,0
1308,"Pour Me Henri Leclerc, la création d'un délit d'homicide routier est ""sans intérêt""",0
912,"Du crash à l'enquête, la chronologie de l'affaire du vol MH17 en Ukraine",0
1863,"Les saisies records de drogue, reflet de la dégradation des relations internationales",0
1770,"Foot - L1 - « Avant de voir un footeux, ils doivent voir le gosse » : comment les entraîneurs gèrent la nouvelle génération",0
1039,"Julien Clerc se confie sur l’histoire de ""Femmes... Je vous aime"" : ""Elle résume très bien ma vie de chanteur""",0
888,120 personnes au repas de Gourlizon sport,0
1043,IRA: ces subventions américaines qui inquiètent l'Europe,0
126,Santé : la Haute Autorité de Santé recommande de vacciner tous les enfants dès deux ans contre la grippe,0
1192,Stations essence à Pabu : les meilleurs prix près de chez moi aujourd'hui,0
104,Horoscope du Samedi 3 décembre 2022,0
767,"À Plouescat, Jade Bizien est aux commandes de son char à voile personnel pour sa deuxième saison",0
835,Météo Rennes: Prévisions du lundi 20 mars 2023,0
1317,Stations essence à Saint-Aignan : les meilleurs prix près de chez moi aujourd'hui,0
1035,"À Plomeur, les lauréats du concours de dessins de Noël ont été récompensés",0
1253,"En forme, le groupe Lagardère repasse dans le vert",0
2150,"Violences conjugales : 208.000 victimes recensées en 2021 en France, en hausse de 21%",0
479,"Pour l'ONU, le changement climatique est l'une des ""causes principales"" du trafic d'êtres humains",1
2195,"Mort de Maya Ruiz-Picasso, fille aînée du maître espagnol",0
984,50 adhérents du club Émeraude Entreprises chez AZ Métal à Quévert,0
1061,Motion de censure rejetée : 9 voix manquantes,0
141,"Judo : «Ce n'était pas facile de revenir», avoue Teddy Riner après son sacre",0
823,Stations essence à Locarn : les meilleurs prix près de chez moi aujourd'hui,0
2164,"Eolien, solaire, victimes de leur succès ?",1
1218,« Un des plus grands théologiens de son temps » : le monde rend hommage à l’ancien pape Benoît XVI,0
147,Le débat : retraites & énergies renouvellables - 05/12,1
478,"Guerre en Ukraine: Charles Michel invite Volodymyr Zelensky à ""un futur sommet"" de l'UE",0
798,Ile-de-France : Difficultés sur les transports à prévoir cette semaine,0
1414,"À Brasparts, l’école de musique est aussi un lieu de répétition",0
1073,Running. Trail de Trévarez : plus de 600 coureurs attendus,0
519,"Des gilets jaunes manifesteront à Paris de l'Avenue de Breteuil jusqu'à Bercy, samedi prochain",0
45,"Plan de sortie de flotte: seules sept demandes de navires boulonnais ont été validées, un ""scandale"" pour Xavier Bertrand",0
1472,Météo Marseille: Prévisions du mercredi 1 février 2023,0
2380,PSG-Bayern : La tête et les jambes… Pourquoi le but de Kylian Mbappé a été (logiquement) refusé,0
716,Var: nouveau dispositif anti-cambriolage par la police nationale,0
976,Stations essence à Lanester : les meilleurs prix près de chez moi aujourd'hui,0
1257,Stations essence à Lohuec : les meilleurs prix près de chez moi aujourd'hui,0
1742,"Guerre en Ukraine EN DIRECT : A Kiev, derniers hommages au ministre de l'Intérieur décédé…",0
1067,Stations essence à La Trinit-Porhot : les meilleurs prix près de chez moi aujourd'hui,0
194,L’inflation rebat les cartes dans la distribution alimentaire,0
622,Grève du mardi 7 février: quels secteurs seront mobilisés?,0
1824,GENS DICI : Des conditions idéales à Chaillol pour les vacances,0
1924,Coupe de France : Angers se sort du piège face au FCOSK 06,0
1921,Chat contaminé par la grippe aviaire : quelles précautions prendre ?,0
13,Stations essence à Billiers : les meilleurs prix près de chez moi aujourd'hui,0
1890,A gagner : 2 abonnements prestige BFM Bourse d'une valeur de 100 euros,0
2307,"« La guerre de Troie a bien eu lieu », sur France 5 : sous les ruines, l’épopée d’Homère",0
1954,Les trois décisions historiques de Benoît XVI,0
1444,Enquête ouverte après de fausses alertes à la bombe dans une vingtaine de lycées et collèges,0
834,La semaine de prière retrouve une vigueur nouvelle en presqu’île de Crozon,0
1055,Rennes : C’est quoi ce projet de lieu éphémère dans l’ancien arsenal militaire ?,0
2334,Énergies renouvelables : record mondial d'installations en 2022,1
1294,Stations essence à Langudias : les meilleurs prix près de chez moi aujourd'hui,0
2322,Conseil municipal d’Yffiniac : plus de 200 000 € de subventions aux associations,0
1424,Le constructeur japonais Suzuki prend à son tour le virage de l'électrique,0
1130,"Philippines : accusée d’évasion fiscale, la Prix Nobel de la paix Maria Ressa a été acquittée",0
85,Mulhouse : cinq individus s'acharnent sur un homme puis tentent de le brûler vif,0
1081,« J’ai compris pourquoi certains politiques ne savent pas donner le prix d’un pain au chocolat à la télé »,0
749,"Après les nichoirs, les écoliers de Goudelin fabriquent des filets de graisse pour les oiseaux",0
1559,"24h en images : Manifestation anti-vaccin, Merkel au chevet des sinistrés et Festival de Cannes",0
1474,"Affaire ""des écoutes"": le procès en appel de Nicolas Sarkozy s'ouvre à Paris",0
235,"Coupe du monde : Benzema, à l'entraînement à Madrid, aurait pu jouer les 8es de finale selon les médias espagnols",0
215,Meghan et Harry : la bande-annonce de leur série documentaire Netflix dévoilée,0
1676,"Voici où les voitures électriques se vendent le plus, et ce n’est pas forcément en ville [Cartes]",1
2477,"À Landéda, une vingtaine de participants à la N   uit de la lecture",0
893,"Météo au Nouvel An : ""Ce 31 décembre pourrait devenir la journée la plus douce jamais enregistrée pour cette date-là"", avertit un spécialiste",1
903,Grève du 19 janvier : plus d’un million de personnes dans la rue en France,0
2330,SGS voit son bénéfice rogné en 2022 par les frais de restructuration,0
711,Disparition d’Héléna Cluyou : des fouilles en cours à Rosnoën et l’Hôpital-Camfrout,0
2186,Deux beurres contaminés à la listeria rappelés dans toute la France,0
264,"Hillion : Emmanuelle George, une critique littéraire à la médiathèque",0
2349,"Attentat déjoué en 2017 à Marseille : le procès s'apprête à être renvoyé, faute de magistrats",0
721,Dérèglement climatique : les îles du golfe du Morbihan menacées par la montée des eaux,1
1537,"Energies renouvelables : le Parlement, reflet des lourds clivages sur l’éolien et le solaire",1
426,Bénin : un pays qui veut maintenir son cap économique,0
1473,"Paquet cadeau: beau, moins cher, plus écolo",1
1651,"Les toits, nouveaux espaces de vie dans les villes surpeuplées",0
1495,Stations essence à Kerpert : les meilleurs prix près de chez moi aujourd'hui,0
296,Running. Antoine Le Coq : le trail comme nouveau défi,0
2409,Les turbo calls Eiffage toujours d’actualité,0
946,"Alsace Business du mardi 13 décembre - La marque Alsace a 10 ans, un label régional",0
2023,"""À l'Ouest, rien de nouveau"", Cate Blanchett... découvrez le palmarès complet des Bafta 2023",0
769,"À Lézardrieux, la seconde édition de la course du Lézard dans les starting-blocks",0
328,"Grand-Est : L’Alsace de nouveau hors de la grande région, qu’en diriez-vous ?",0
1066,"Santé : à Dijon, les étudiants en médecine au chevet des doudous",0
59,Les Goncourt se retrouvent pour éventuellement changer de président,0
1541,Edward Norton découvre qu'il est un descendant de Pocahontas dans une émission américaine sur la généalogie,0
2295,"Justice : Éric Gandon, un gourou du jeûne, mis en examen pour homicide involontaire",0
1573,Hautes-Alpes: un homme emporté par une avalanche,0
790,Déserts médicaux : quand les pharmaciens remplacent les médecins,0
37,"Jeux : en Bretagne, le Scrabble est une passion à tout âge",0
243,Acheter du «low cost» n'est plus considéré comme une «maladie honteuse»,0
1264,Les élus de Guingamp-Paimpol Agglo contre la fermeture de quatre classes,0
1139,Stations essence à Lanleff : les meilleurs prix près de chez moi aujourd'hui,0
928,Gastronomie : quand l’endive est mise à l’honneur en cuisine,0
339,Burkina Faso : le porte-parole du gouvernement confirme avoir demandé le départ des forces spéciales françaises,0
68,Foot - Bleues - Hervé Renard toujours pas libéré par l'Arabie saoudite mais attendu à Clairefontaine pour avril,0
166,"YouScribe, la start-up française qui fait son nid dans l’édition ivoirienne",0
496,Attaque à la machette en Espagne: le suspect était en instance d'expulsion,0
1334,"Coupe du monde 2022 : Après la Belgique, Roberto Martinez enchaîne avec le Portugal",0
1337,"En défaut, le Ghana inquiète les investisseurs internationaux",0
754,"Face aux casseurs, le préfet de police Laurent Nuñez imprime sa méthode",0
1807,Cyclisme : Tour et classiques au programme de Van der Poel,0
109,"« Les Berkman se séparent », sur France.tv : une famille intello et désagrégée",0
1899,"Premier League : blessé, Reece James sera absent un mois avec Chelsea",0
480,Le comité de jumelage Dinan - Abstatt veut proposer des stages en Allemagne,0
916,"À Audierne, Les 1001 pattes ont du cœur… et des idées",0
2450,"Cinq choses à savoir sur les « mégafeux », ces incendies qui se sont démultipliés au cours de la dernière décennie",1
268,Stations essence à Plouha : les meilleurs prix près de chez moi aujourd'hui,0
1427,"«Le rationnement d'électricité, à l'image de ce qui se pratique dans des pays du tiers-monde, est probable»",0
1448,Thomas Gomart (Ifri): «L'Allemagne est plus importante pour la France que la France ne l'est pour l'Allemagne»,0
2119,Running. Osty et Buguellou comme en 2022 sur les quais de l’Odet,0
1270,"Confirmant sa place de roi des stablecoins, l'USDT suscite pourtant de nombreux doutes",0
144,Réforme des retraites: la radicalisation contre l'essoufflement,0
136,« Quelle époque ! » : Alain Marschall trolle Cyril Hanouna,0
1348,Football. R1 : Kévin Veillon a joué presque partout dans le Sud-Finistère,0
2338,Carte scolaire : qui décide d’ouvrir ou de fermer des classes ?,0
803,Incendie d'une maison à Selles: une cagnotte en ligne a été lancée pour créer un fonds de dotation en hommage aux trois enfants morts,0
232,"Après saint Patrick, l’Irlande célèbre sainte Brigitte, icône féministe",0
2435,Angleterre - France : Revivez la victoire historique des Bleus à Twickenham (10-53),0
1556,Coupe du monde des clubs : Flamengo bat Al Ahly et prend la troisième place,0
762,Canada: le fils d'un couple de milliardaires assassiné propose 25 millions de dollars contre toute information,0
1805,Koweït : la compagnie pétrolière nationale annonce l'état d'urgence après une fuite de pétrole,0
