cat_1,cat_2,cat_3,cat_4,day,month,target
0,Red,Triangle,Average,7,6,0.3599116551
0,Blue,Triangle,Average,1,2,2.24597899
0,Blue,,Small,4,,1.637441532
0,Blue,Circle,Big,7,2,1.875914775
0,Red,Circle,Average,5,6,-1.614633462
0,,Trapezoid,Big,2,1,-2.846774386
0,Blue,Polygon,Big,3,12,0.4701919192
0,Red,Triangle,Average,5,7,2.423404709
0,Red,Polygon,Average,1,7,2.593320959
0,Blue,Polygon,Big,4,5,-0.6182138412
1,Green,Polygon,Big,6,,-1.814650792
0,Red,Triangle,Big,5,3,7.74220714
0,Green,Triangle,Big,3,6,2.177658601
0,Blue,Triangle,Big,1,5,0.8323166327
0,Red,Triangle,Big,4,,1.479166483
0,Blue,Polygon,Big,3,3,0.2332829549
0,Red,Trapezoid,Average,1,7,0.954587691
0,Blue,Polygon,Average,1,1,5.996586408
0,Blue,Star,Small,1,12,-3.912947791
0,Red,Polygon,Small,3,12,1.922019862
0,Red,Square,Big,2,11,-0.8745495946
0,Red,Triangle,Average,6,7,0.8784057614
,Blue,Trapezoid,Small,3,5,5.142494109
0,Blue,Polygon,Small,4,6,0.5725267801
1,Blue,Square,Big,5,12,7.203997377
0,Red,Polygon,Average,1,6,7.947932655
0,Green,Triangle,Small,6,8,3.566992989
0,Red,Circle,Big,4,2,0.4338609619
0,Blue,Triangle,Big,3,7,-0.9957042943
0,Red,Triangle,Big,1,6,-2.091979629
,Red,Trapezoid,Average,6,5,0.7050611665
0,Blue,Circle,Small,2,3,1.467468789
1,Blue,Triangle,Average,3,2,5.790087945
0,Blue,Circle,,4,3,3.771321107
0,Blue,Polygon,Small,2,8,5.163941894
0,Red,Star,Small,6,6,-2.580662948
0,Red,Circle,Small,2,3,6.229327122
0,Red,Trapezoid,Big,3,12,-1.017661085
0,Blue,Trapezoid,Small,5,3,0.4565917534
0,Red,Triangle,Average,6,12,4.303230432
0,Red,Polygon,,1,8,-0.8329423165
0,Red,Polygon,Average,7,8,3.177360285
0,Red,Polygon,Average,7,1,0.5610530633
1,Red,Polygon,Average,6,3,0.6988745548
0,Red,Trapezoid,Average,6,3,4.148729897
1,Red,Star,Small,5,3,2.434416162
0,Red,Trapezoid,Small,3,8,5.80819666
0,Red,Trapezoid,,3,3,-0.07069424771
0,,,Average,3,8,-5.509078974
1,Red,Trapezoid,Big,3,11,2.659697439
0,Red,Star,Small,7,7,2.301691174
0,Blue,Triangle,Big,4,11,-1.008613232
0,Red,Trapezoid,Average,1,12,2.904716997
1,Blue,Trapezoid,Average,3,5,-0.02498485551
1,Blue,Trapezoid,Average,2,7,-0.2184299398
0,,Polygon,Small,7,,4.324252109
1,Red,Square,Average,6,5,2.607298353
0,Red,Square,Small,1,3,2.064633232
0,Blue,Triangle,Average,6,8,4.699516079
0,Green,Triangle,Average,6,4,3.126635355
0,Red,,Average,5,7,4.751840078
0,Blue,Trapezoid,Big,7,8,5.106942567
1,Blue,Triangle,Average,2,11,2.853724091
0,Blue,Square,Big,4,11,-1.76522802
0,Blue,Polygon,Big,2,6,-0.3683143618
0,Blue,Polygon,Average,6,8,3.846189527
0,Blue,Square,Big,1,3,3.84232337
1,Green,Circle,Average,1,10,1.050687467
0,Red,Triangle,Big,2,,2.505944669
0,Red,Triangle,Average,3,8,-0.3836240977
0,Blue,Circle,Big,5,2,6.447894551
0,Blue,Trapezoid,Big,1,1,-1.281287384
0,Red,Circle,Small,3,8,-1.937093399
0,Red,,Small,7,1,6.387531836
0,Red,Triangle,Small,5,11,-1.224006493
0,Green,Star,Average,7,11,0.5956064496
0,Red,Triangle,Big,6,12,-0.1075007337
0,Blue,Circle,Big,7,8,1.572092378
0,Red,Circle,Average,5,11,0.1978706807
1,Red,Polygon,Small,3,8,0.1034844149
0,Red,Star,Big,3,2,1.902840393
0,Blue,Trapezoid,Big,3,1,5.766810134
1,Blue,Trapezoid,Small,,3,-0.776807346
0,Blue,Polygon,Small,2,3,-1.31392873
0,Blue,Triangle,Big,3,1,3.931792038
0,Red,Polygon,Average,7,8,2.528442905
0,Red,Polygon,Big,6,1,3.144369136
0,Red,Triangle,Small,3,8,3.531651389
0,Red,Trapezoid,Big,7,12,7.899376027
0,Blue,Star,Small,3,8,-2.223849401
0,Blue,Triangle,Small,3,11,3.140011696
0,Red,Triangle,Big,5,9,3.405578444
,Red,Triangle,Small,,8,-2.432105428
0,Blue,Trapezoid,Average,6,6,3.517528412
0,Blue,Square,Small,6,9,4.442810498
0,Blue,Polygon,Small,,12,2.299763971
0,Red,Polygon,Big,7,12,2.956015153
1,Blue,Trapezoid,Small,1,12,6.446908093
0,Blue,Polygon,Small,1,12,4.778385972
1,Red,Triangle,Average,6,11,-0.3502967264
0,Red,Polygon,Big,7,5,3.47087662
0,Red,Circle,Average,6,5,0.8127593183
0,Red,Triangle,Big,1,7,-1.984883568
0,Blue,Trapezoid,Average,5,6,4.447546693
0,Red,Circle,Small,7,7,4.289367196
0,Red,Triangle,Small,6,11,2.736506676
0,Blue,Trapezoid,Average,,6,2.113378752
0,Red,Triangle,Average,1,7,2.20869395
0,Red,Square,Small,2,6,2.981356225
0,Blue,Triangle,Average,3,5,7.983461219
0,Blue,Polygon,Big,5,2,0.0751242653
0,Red,Circle,Big,7,12,0.1917866848
0,Red,Trapezoid,Small,5,7,6.892127536
0,Blue,Triangle,Big,6,11,-3.321198758
0,Blue,Trapezoid,Small,3,11,1.607361836
0,Red,Trapezoid,Average,3,5,-3.541105311
0,Blue,Square,Big,2,11,3.985566347
0,Red,Polygon,Average,6,8,-0.229873627
1,Green,Polygon,Big,3,5,3.235591573
0,Red,Square,Average,7,12,-3.617047392
0,Red,Polygon,Big,7,7,-4.4515182
0,Red,Polygon,Average,2,8,2.434097885
1,Green,Star,Small,3,2,3.215766631
0,Blue,Trapezoid,,5,2,6.505857011
0,Blue,Star,Big,1,12,-3.867874959
,Blue,Circle,Average,1,6,0.8834740974
0,Blue,Triangle,Small,1,11,2.369501908
0,Blue,Polygon,Big,5,3,5.063871725
0,Red,Triangle,Big,6,1,6.033512097
0,Blue,Circle,Small,7,1,1.614031674
0,Red,Polygon,,7,5,6.621327839
0,Red,Circle,Small,3,6,2.653162701
0,Blue,Polygon,Average,5,12,3.256756317
0,Blue,Trapezoid,Big,2,11,4.741530807
0,Blue,Circle,Big,1,8,1.4173194
0,Red,Trapezoid,,5,5,1.753162301
0,Green,Trapezoid,Average,6,5,9.494417261
0,Blue,Triangle,Small,5,12,4.473294899
0,Green,Circle,Big,7,6,2.644260266
0,Blue,Polygon,Average,6,8,2.628226067
0,Red,Polygon,Small,1,9,2.055100604
0,Blue,Polygon,Average,,6,-1.864050204
0,Blue,Star,Small,6,2,0.6309775135
0,Blue,Circle,Average,7,5,-0.1494936298
0,Blue,Trapezoid,Big,5,8,2.24866525
0,,Square,Big,5,7,1.608888465
0,Red,Trapezoid,Average,7,2,0.6667371949
0,Blue,Polygon,Average,3,12,-2.986047351
0,,,Small,7,3,4.215362417
0,Red,Trapezoid,Small,5,11,6.564465008
0,Red,Polygon,,5,11,1.008164576
0,Red,Circle,Big,7,1,2.407173279
,Red,Polygon,Big,1,11,-0.9302027594
0,Red,Polygon,Average,2,,1.669925658
0,Blue,Polygon,Small,5,9,0.05412845161
0,Red,Square,Small,3,8,2.304078907
0,Red,Polygon,Big,,12,-2.306875265
0,Red,Trapezoid,Big,6,8,-0.1681886815
0,Red,Triangle,Big,7,7,6.002564574
1,Blue,Circle,Small,5,3,-1.806630108
0,Red,Circle,Small,1,11,4.900173834
0,Red,Star,Small,2,2,-0.5678823742
,Red,Triangle,Average,1,1,-0.7085473319
0,Red,Triangle,Small,5,5,-4.616654465
0,Red,Triangle,,3,1,-1.141395539
0,Red,Triangle,Small,4,5,5.037219989
0,,Triangle,Small,7,2,0.4909256251
0,Blue,,Average,3,3,3.821664904
0,Red,Triangle,Small,3,2,2.791126029
0,,Trapezoid,Average,7,8,2.054530365
0,Red,Polygon,Big,7,5,-2.412588271
0,Red,Triangle,Average,7,8,-0.6457552202
0,Red,Polygon,Average,7,6,1.787821484
0,Red,Triangle,Big,4,5,-1.857657587
0,Red,Triangle,Big,,8,-0.5320469567
0,Blue,Circle,Average,5,3,-0.9893490895
1,Red,Triangle,Average,7,12,1.249311584
0,Red,Trapezoid,Big,3,2,4.567920621
0,Red,Circle,Average,2,7,0.7396671413
0,Blue,Polygon,Big,,7,-1.384946576
0,Red,Triangle,Small,3,1,-1.374855738
0,Blue,Triangle,Big,6,10,1.299403907
0,Red,Trapezoid,Big,3,1,0.6425976157
0,Blue,Triangle,Big,6,2,-1.494955953
,Blue,Trapezoid,Average,1,8,1.342150359
0,Red,Circle,Small,3,7,-2.04469331
0,Red,Triangle,Big,3,7,0.7850443593
0,Red,Polygon,Average,7,2,1.787000008
0,Blue,Polygon,Small,2,2,0.775487311
1,Red,Trapezoid,Small,1,3,2.341133395
0,Red,Polygon,Small,7,8,3.525625323
0,Blue,Trapezoid,Small,7,3,0.6155602869
0,Red,Star,Average,3,2,3.522066207
0,Red,Trapezoid,Big,1,11,1.140159305
0,Blue,Polygon,Small,3,12,3.941824385
0,Red,Circle,Average,6,12,4.575981243
0,Red,Star,Small,3,7,1.294753349
0,Red,Trapezoid,Big,3,12,1.388672058
0,Blue,Triangle,Small,,8,0.5454027462
0,Blue,Trapezoid,Small,6,11,-2.014232308
0,,Trapezoid,Big,1,11,0.6236894878
0,Red,Triangle,Average,7,5,2.897115594
0,Red,Trapezoid,,,,-5.026355272
0,Blue,Trapezoid,Small,7,3,-0.6793129754
0,Blue,Trapezoid,Small,1,7,2.947223788
1,Green,Trapezoid,Big,7,,6.492826488
0,Blue,Triangle,Small,5,11,0.7059478191
1,Red,Triangle,Small,6,3,4.145530814
0,,Polygon,Average,,11,5.386360637
0,Blue,Triangle,,6,10,5.849134865
0,Blue,Trapezoid,Big,1,3,0.9099179309
0,Blue,Polygon,Average,2,8,-1.310359243
0,Red,Triangle,Average,4,11,3.147476135
0,Blue,Triangle,Small,3,8,3.558681905
0,Blue,Triangle,Small,5,7,-0.5441142202
0,Red,Circle,Small,3,7,0.5051867689
0,Red,Star,Small,4,11,1.332462723
0,Red,Trapezoid,Average,,6,6.280243163
1,Red,,Average,2,,5.96082418
0,Blue,,Average,5,9,3.801094216
0,Green,Triangle,Average,3,5,2.154150197
0,Blue,Triangle,Small,5,5,-0.1671414609
0,,Polygon,Big,3,12,6.512986659
0,Blue,Polygon,Big,,6,5.11106837
0,Red,Circle,Small,5,3,4.517370631
,Blue,Square,Big,3,11,-0.4619522236
,Red,Circle,,7,2,1.124156163
0,Blue,Polygon,Big,2,9,2.650517487
0,Blue,Trapezoid,Big,5,11,2.330653456
0,Red,Polygon,Average,7,6,1.738556374
,Red,Trapezoid,Small,7,12,2.919514029
0,Blue,Trapezoid,Big,7,7,0.7885029304
0,Red,Square,Big,6,4,5.143127552
0,Red,Circle,Big,5,2,3.969266735
0,Blue,Triangle,Small,5,3,-1.632134009
0,Red,Polygon,Small,3,1,6.03444025
0,Green,Trapezoid,Big,3,6,1.531696297
0,Red,Triangle,Big,5,7,2.332768113
0,Blue,Triangle,Average,5,6,-3.566628702
0,Red,Triangle,,2,2,0.08924037812
0,Green,Square,Small,6,8,5.032775449
0,Blue,Polygon,Big,,11,1.119019982
1,Blue,Triangle,Big,7,6,-0.7021481243
0,Red,Square,Small,7,5,2.444999425
0,Red,Trapezoid,Big,6,1,-3.144925529
0,Red,Circle,Small,3,11,3.158012267
0,Red,Triangle,Small,3,11,6.667266753
0,Blue,Trapezoid,Average,5,12,3.006305338
0,Red,Triangle,Big,4,7,6.264224852
1,Red,Triangle,Small,5,3,5.82729731
0,Blue,Square,Small,3,6,4.787937376
0,,Polygon,Small,6,1,1.366526734
0,Blue,Circle,Big,5,1,0.8910729861
0,Green,Trapezoid,Small,7,5,2.92641911
1,Red,Polygon,Small,1,6,1.596510916
0,Red,Polygon,Small,3,11,10.11572023
0,Red,Polygon,Small,5,2,0.103412823
0,Red,Triangle,,1,,0.7019910116
0,Red,Circle,Average,7,3,5.293883709
1,Red,Triangle,Big,7,12,3.531423384
0,Red,Trapezoid,Small,7,2,1.395195137
0,Red,Triangle,Small,5,1,1.031418904
0,Blue,Circle,Small,7,3,4.655521682
1,Blue,Polygon,Average,1,3,4.537468026
0,Red,Triangle,Small,3,9,-0.8029475766
0,Red,Circle,Small,1,6,-0.8792910074
0,Blue,Polygon,Big,7,7,3.464044437
0,Blue,Trapezoid,Average,5,9,-0.5323909986
0,Blue,Trapezoid,Big,5,5,4.241369585
0,Blue,Trapezoid,Big,5,4,1.84706049
0,,Trapezoid,Big,3,9,4.895580825
1,Green,Triangle,Small,1,3,4.534695139
0,Blue,Trapezoid,Small,5,2,-0.6683331909
0,Red,Circle,Small,1,,-0.3169390262
0,Blue,Triangle,Big,2,3,3.717913084
0,Green,Polygon,Small,6,4,-0.5631035605
0,Red,Triangle,Big,5,5,-0.1432031846
0,Red,Polygon,Small,7,2,-1.652588207
1,Green,Polygon,Average,4,5,3.456607039
0,Red,Polygon,Big,6,3,5.419364148
0,Red,Triangle,Average,4,3,-0.6881127637
0,Blue,Polygon,Big,3,11,-0.986946921
0,Blue,Circle,Big,2,2,1.937260139
0,Red,Trapezoid,Small,7,8,5.443073945
0,Red,Trapezoid,Small,2,5,0.04609754126
0,Blue,Circle,Average,6,12,4.708668986
0,Red,Triangle,Average,1,5,5.199440019
0,Blue,Polygon,Small,3,7,4.573688968
1,Blue,Circle,Big,5,3,-0.5994843064
0,Blue,Triangle,Small,3,6,-1.443965006
0,Red,Trapezoid,Big,7,5,8.968574231
,Red,Trapezoid,Average,5,3,4.901775101
0,Red,Polygon,Average,6,8,3.331387378
0,Red,Triangle,Big,7,9,-0.6852810416
0,Blue,Polygon,Average,5,6,6.954032377
0,Red,Polygon,Small,4,7,4.507251406
0,Red,Square,Average,4,6,3.465594285
0,Blue,Trapezoid,Big,5,6,6.418956047
1,Red,Polygon,Big,4,1,1.119450714
0,Blue,Trapezoid,Small,7,6,-4.343839989
,Red,Circle,Small,3,1,3.953545926
0,Red,Polygon,Small,5,2,1.172558039
0,Blue,Trapezoid,Small,5,2,7.624709003
0,Red,Circle,Average,6,12,5.088794888
,Red,Polygon,,2,12,3.344643121
1,Blue,Star,Small,1,8,-1.559486766
0,Red,Circle,Big,3,7,3.735242171
0,Red,Trapezoid,Small,7,3,3.074167843
0,Red,Polygon,Small,3,6,-0.02672379442
0,Green,Triangle,Big,3,11,6.713964958
0,Blue,Polygon,Average,3,3,-2.703605283
0,Blue,Triangle,Small,1,2,-1.998631523
0,Red,Polygon,Average,6,6,0.8694492287
0,Red,Triangle,Big,3,5,2.76775183
0,Red,Polygon,Big,5,7,4.212800704
0,Green,Triangle,Small,7,3,-0.6311588416
,Blue,Triangle,Big,1,9,-1.743054883
0,Red,Polygon,,3,8,1.410044418
0,Red,Polygon,Small,6,5,-0.7882174366
0,Blue,Polygon,Average,2,8,1.022184024
0,Red,Trapezoid,Average,6,8,4.576661771
0,Red,Polygon,Big,6,12,1.865135678
1,Blue,Trapezoid,Average,6,6,4.51956699
0,Red,Trapezoid,Small,3,12,0.5903423718
0,Red,Trapezoid,Big,1,1,-0.70802917
0,Red,Polygon,Average,3,5,-3.056354461
0,Blue,Triangle,Average,3,5,-2.287440923
0,Blue,Circle,Small,1,3,0.8183952822
0,Red,Polygon,Big,7,8,0.3823705081
0,Red,Square,Small,2,4,2.351052577
0,Red,Polygon,Average,2,4,-0.9019972716
0,Red,Polygon,Big,4,7,-0.1881659849
0,Green,Polygon,Average,6,7,0.1091253275
1,Red,Circle,Big,5,1,2.250316389
0,Red,Triangle,Average,2,8,-0.2546655018
0,Blue,Triangle,Average,1,4,2.990788602
0,Red,Trapezoid,Small,6,7,5.373945391
0,Green,Trapezoid,Small,2,7,2.186724038
0,Red,Triangle,Average,,3,1.463768297
0,,Trapezoid,Small,3,6,0.4901292455
0,Red,Polygon,Big,7,8,-0.2421811902
0,Red,Polygon,Big,6,8,0.9667577991
1,Green,Polygon,Big,7,3,-3.034711124
0,Red,Triangle,Average,6,1,0.1101244161
0,Blue,Polygon,Average,3,5,6.499343912
0,Red,Circle,Small,5,11,-2.828190297
0,Red,Star,Small,5,12,5.201112245
0,Red,Trapezoid,Big,1,11,-0.05386096161
1,Green,Trapezoid,Big,,1,2.395776922
0,Green,Circle,Small,7,3,-0.5643922575
0,,Circle,Small,3,1,-0.3425861511
0,Red,Triangle,Small,4,8,1.28623936
1,Blue,Polygon,,3,1,8.789058753
0,Red,Circle,Average,3,11,1.313661922
1,Red,Trapezoid,Average,5,7,-0.2321104481
0,Red,Square,Big,7,2,3.61423065
0,Red,Trapezoid,Small,7,2,2.615681714
0,Blue,Square,Big,6,7,3.236688059
0,Red,Polygon,Small,6,8,-2.822614029
0,Blue,Heart,Small,2,4,-0.5089495091
0,Red,Trapezoid,Small,5,7,-5.030169557
0,Red,Trapezoid,,5,8,-1.283605711
0,Green,Triangle,Big,7,12,6.605131411
0,Blue,Polygon,Big,6,4,1.643626631
0,,Triangle,Average,7,1,-2.297957231
0,Red,Triangle,Big,6,2,1.737061232
0,Red,Polygon,Small,3,7,-3.236147878
0,Blue,Star,Big,3,2,2.494471292
0,Red,Triangle,Big,1,9,0.5045794442
0,Red,Triangle,Small,5,11,-1.362218622
0,Red,,Small,6,12,4.266793821
0,Red,Circle,Average,3,12,4.349420422
0,Green,Triangle,Small,1,8,-2.453078976
,Red,Star,Average,7,10,0.2001756624
0,Red,Triangle,Small,5,3,-2.124009644
0,Blue,Triangle,Average,5,11,1.54778791
0,Red,Star,Small,3,7,1.018343065
0,Red,Triangle,Average,6,8,0.6850293008
0,Blue,Circle,Small,6,2,3.470480001
,Red,Circle,Small,6,12,1.133951224
0,Red,Polygon,Big,1,11,-1.031148741
0,Blue,Triangle,Average,7,8,-1.068254177
1,Red,Trapezoid,Big,5,9,4.039243298
0,Red,,Small,6,8,1.496363462
0,Green,Trapezoid,,7,8,5.682033751
0,Red,Square,Average,5,3,1.19735032
0,Blue,Polygon,Small,7,,3.500270981
0,Red,Triangle,Small,3,8,-1.642090913
0,Red,Triangle,Big,1,5,-3.956550418
0,Blue,Circle,Small,2,,4.100921262
,Blue,Polygon,Big,3,12,-0.9197693665
0,Red,,Big,2,,1.922288567
0,Red,Triangle,Big,7,7,0.08563260145
0,Blue,Square,Big,2,2,4.092485588
0,Green,Circle,Average,1,5,4.305641302
0,Blue,Circle,Small,3,12,2.708774072
0,Red,Polygon,Small,1,1,-5.297366119
0,,Polygon,Big,5,12,-0.5314055428
0,Green,Polygon,Big,3,11,2.858443254
0,Red,Trapezoid,Big,6,5,-1.643001399
0,Blue,Trapezoid,Average,4,1,1.834653108
0,Blue,Polygon,Small,1,5,-2.171663393
0,Red,Polygon,Big,7,12,0.1653775783
0,Red,Triangle,Average,6,4,0.3874661444
0,Blue,Triangle,,5,5,0.3007486775
0,Red,Triangle,Big,6,1,1.892362617
0,Blue,Triangle,Small,1,5,3.058093034
0,Blue,Trapezoid,Small,5,5,-1.541780004
0,Red,Polygon,Small,3,12,-0.6191784827
0,Red,,Small,1,12,-1.373198405
0,Red,Circle,Small,6,2,0.06155055801
0,Blue,Polygon,Small,1,6,3.146792135
,Red,Circle,Small,1,1,-3.614537945
0,Red,Triangle,Small,6,1,2.727003722
0,Red,Polygon,Small,1,8,-0.3728168469
0,Red,Polygon,Average,6,12,3.018151201
0,Blue,Polygon,Big,2,8,5.104362
0,Red,Polygon,Small,7,1,-1.242194341
0,Blue,Triangle,Small,2,1,0.116376527
0,Blue,Trapezoid,Average,4,11,0.02156185443
1,Red,Circle,Big,3,12,4.146837187
0,Red,Triangle,Big,3,6,0.3282123934
0,Red,Circle,Average,1,12,6.041638599
0,Red,,Average,5,2,5.243813109
0,Red,Circle,Average,6,8,4.948504352
0,Red,Circle,Average,5,,3.758309239
0,Red,Circle,Small,4,11,2.368291278
0,Red,Trapezoid,Average,3,12,0.9812870163
0,Blue,Trapezoid,Big,,6,-1.269905022
0,Red,Star,Small,6,,3.444726273
0,Red,Trapezoid,Small,7,7,3.869233329
0,Red,Polygon,Big,2,6,5.322618868
,Red,Polygon,Average,1,5,4.044601551
0,Blue,Circle,Average,6,11,5.276339248
0,Blue,Polygon,Small,3,8,0.3467879252
0,Red,Circle,,1,12,0.0871328598
0,Blue,Triangle,Big,1,6,-0.09057920344
0,,Polygon,Average,5,3,2.304266781
0,Red,Trapezoid,Small,3,,-4.36017385
0,Red,Trapezoid,Big,5,12,-1.607471449
0,Red,Triangle,Big,2,3,0.3984287172
0,Green,Trapezoid,Small,6,1,4.926186435
0,Blue,Circle,Small,3,5,2.045228671
0,Blue,Triangle,Small,1,5,3.088088522
0,Red,Trapezoid,Average,7,1,-2.59580897
0,Green,Polygon,Big,2,7,4.641152177
0,Blue,Polygon,Average,5,6,5.563551035
0,Red,Trapezoid,Average,7,4,-1.220617516
0,Red,Triangle,Small,5,8,0.4527928745
0,Blue,Circle,Average,3,7,3.708382772
0,Red,Square,Big,1,5,2.023383869
0,Blue,Triangle,Big,2,5,1.016558125
,Blue,Polygon,Small,1,6,2.130500366
0,Red,Circle,Average,7,5,0.3820794318
0,Red,Trapezoid,Big,5,5,8.15622832
0,Green,Triangle,Average,4,8,-1.139191684
0,Blue,Circle,Small,3,6,-1.93272646
0,Red,Circle,Big,6,3,-0.2015398493
0,Blue,Triangle,,1,2,3.66965346
0,Red,Triangle,Average,1,12,3.99899446
0,Red,Trapezoid,Big,5,2,2.2687022
,Blue,Triangle,Average,6,3,0.4854619091
0,Red,Triangle,Average,7,6,-1.185772846
0,Red,Trapezoid,Big,2,11,5.280431094
0,Red,Polygon,Small,2,4,2.913364614
0,Red,Square,Big,1,3,1.879646509
0,Red,Triangle,Big,5,7,4.255130376
0,Blue,Circle,Small,,3,-0.2414643673
0,Red,Polygon,Big,6,11,1.21349961
0,Red,Polygon,Small,6,12,4.991382286
0,Red,Trapezoid,Average,3,8,2.092033003
0,Blue,Circle,Small,4,5,3.295732345
0,Green,Trapezoid,Average,1,3,-1.639478594
0,Red,Polygon,Small,3,8,2.340113839
0,Red,Triangle,Big,3,5,0.3242429318
0,Green,Trapezoid,Small,5,2,-0.2867699362
,Blue,Polygon,Average,3,7,4.363784822
0,Green,Polygon,Average,2,5,-1.33592076
0,Red,Triangle,Small,,12,7.298760149
,Red,Circle,Small,3,12,4.81766358
0,Red,Circle,Big,5,6,0.03543384575
0,Red,Triangle,Big,3,9,6.076778908
0,Red,Triangle,Big,1,3,1.927169802
1,Green,Triangle,,5,3,4.406897621
0,Red,Triangle,Small,6,1,4.970360652
0,Red,Trapezoid,Small,3,1,3.911035937
0,Green,Trapezoid,,5,11,0.5607654742
0,Red,Circle,Big,3,7,-2.811388874
0,Red,Polygon,Average,1,1,0.9282433483
0,Red,,Big,,12,-0.02328753873
0,Red,Triangle,Big,7,5,4.001674685
0,Red,Circle,Small,1,8,4.000893912
0,Blue,Square,Big,6,,2.687482935
0,Blue,Triangle,Big,6,11,2.746717357
0,Red,Polygon,Small,5,1,-2.706451593
0,Red,Triangle,Average,3,1,3.2272323
0,Red,Polygon,Small,1,1,4.418792197
0,Blue,Triangle,Average,1,7,1.596259249
1,Red,Polygon,Average,1,,4.621334481
0,Red,Polygon,Big,,1,3.215982324
1,Blue,Triangle,Average,1,3,-1.483677835
0,Blue,Triangle,Small,6,1,5.606655577
0,Red,Triangle,Big,2,11,2.665780466
0,Green,Polygon,Big,7,5,4.205896262
0,Red,Polygon,Small,3,7,3.836696755
,Red,,Average,6,,2.078906942
0,Red,Trapezoid,Average,3,6,-2.885347881
0,Red,Star,Big,3,11,4.380212665
0,Red,Trapezoid,Big,5,1,0.8404774975
1,Red,Trapezoid,Big,2,2,-0.5259350639
0,Blue,Polygon,Average,6,3,-0.2726014269
0,Blue,Triangle,Small,2,1,4.716435946
0,Blue,Polygon,Small,6,1,1.362781972
0,Blue,Trapezoid,Small,5,12,-0.1278367179
0,Red,Triangle,Big,2,4,-1.043940201
0,Red,Polygon,Big,5,12,-2.337671516
0,Red,Triangle,Average,3,3,0.1607895649
0,Blue,Square,Small,5,6,5.361029577
0,Blue,Circle,Small,6,8,0.9427446187
0,Red,Triangle,Big,5,5,0.124917681
0,,Circle,Average,7,12,3.179213183
0,Blue,Polygon,Small,6,2,-1.137073573
0,Blue,Polygon,Big,2,5,-4.444280871
0,Red,Circle,Average,5,9,2.926218793
0,Red,Polygon,Small,7,5,10.06347037
0,Red,Polygon,Average,7,12,-0.9332667798
0,Blue,Trapezoid,Average,6,3,1.364140376
0,Red,Triangle,Small,6,6,6.932729265
0,,Circle,Average,5,5,2.943504601
0,Red,Circle,Small,2,8,2.15400692
0,Green,Circle,Big,2,3,1.611782378
0,Red,Trapezoid,Big,5,3,0.5236849139
0,Green,Trapezoid,Big,6,1,-1.810980889
0,Red,Trapezoid,Small,6,5,-0.01150639787
0,Blue,,Average,6,12,0.4511082265
1,Red,Circle,Big,4,9,4.673388185
0,,Circle,Small,1,1,-0.072674769
0,Red,Triangle,Big,7,5,3.881976203
0,Blue,Trapezoid,Big,6,6,0.4821754888
0,Blue,Triangle,Average,5,1,3.05989599
0,Red,Polygon,Average,2,12,-1.086232495
0,Blue,Triangle,Big,1,6,-3.912690165
0,Blue,Circle,Average,1,1,0.2631696274
0,Green,Circle,Small,1,11,-2.680986265
0,Blue,Circle,,7,5,1.311085398
1,Red,Polygon,Small,5,7,-0.2899485759
0,Blue,Trapezoid,Small,6,1,3.318575112
0,Blue,Triangle,Small,3,11,4.69469888
0,Blue,Triangle,Average,1,2,-4.750844692
0,Green,Triangle,Average,5,1,-0.1039932049
0,Red,Trapezoid,Big,2,7,0.7548456284
0,Blue,Trapezoid,Small,6,6,-0.7966236138
0,Red,Triangle,Big,3,11,1.862053276
0,Red,Circle,Average,6,,9.757306858
0,Blue,,Average,7,12,-0.1318271341
0,Red,Polygon,Small,2,5,4.43627541
1,Red,Triangle,Average,3,1,1.212328376
0,Red,Circle,Small,5,12,0.3562508378
1,Red,Trapezoid,Big,5,11,4.490313987
0,Blue,Polygon,Average,7,7,-0.5255164447
0,Red,Trapezoid,Average,7,3,-1.618069304
0,Green,Circle,Big,5,11,7.86025055
0,Red,Polygon,Big,6,4,3.846475974
0,Blue,Trapezoid,Average,5,8,-1.755213451
0,Blue,Circle,Big,7,,3.652299467
0,Red,Trapezoid,Small,5,12,-0.0751990705
0,Red,Trapezoid,Average,3,1,5.204202265
0,Blue,Trapezoid,Small,3,12,-0.4001395413
0,Green,Triangle,Small,5,1,-0.8476138755
0,Blue,Trapezoid,Small,3,12,4.478925246
0,Red,,Small,1,6,3.643224265
0,Red,,Small,3,6,5.896338121
0,Red,Triangle,Average,1,12,4.745690778
0,Blue,Triangle,Average,2,5,3.007093746
1,Red,Polygon,Average,5,5,2.848376966
0,Green,Triangle,Small,5,8,2.310544407
0,Red,Triangle,Big,5,8,2.903789912
0,Red,Polygon,Big,7,2,3.014395807
0,Red,Trapezoid,Big,1,3,5.31037592
0,Red,Polygon,Average,3,6,2.405694421
0,Blue,Polygon,Big,6,2,1.070146939
0,Red,Square,Average,5,11,3.164847133
0,Red,Circle,Big,6,12,2.138795126
0,Red,Trapezoid,Average,3,3,-0.2170184548
0,Blue,Polygon,Small,5,8,3.244141049
0,Blue,Polygon,Average,5,7,-1.702554053
0,Red,Trapezoid,Big,6,3,1.013720797
1,Red,Triangle,Average,3,9,-2.295712818
0,Green,Heart,Average,2,3,5.773069275
0,Blue,Polygon,Small,1,5,-0.2800583645
0,Red,Triangle,Small,5,1,1.381652382
0,Blue,Circle,Small,4,,-0.1692858025
